"wrist_acc_time","Time1","Time2","Time","rpe","State","Fatigue","ID","Index","subject","experimental_condition","bottle_mass","picking_rate","wrist_acc_length","wrist_acc_mean","wrist_acc_rms","wrist_acc_mad","wrist_acc_std","wrist_acc_min","wrist_acc_max","wrist_acc_med","wrist_acc_perc25","wrist_acc_perc75","wrist_jerk_mean","wrist_jerk_rms","wrist_jerk_mad","wrist_jerk_std","wrist_jerk_min","wrist_jerk_max","wrist_jerk_med","wrist_jerk_perc25","wrist_jerk_perc75","trunk_acc_mean","trunk_acc_rms","trunk_acc_mad","trunk_acc_std","trunk_acc_min","trunk_acc_max","trunk_acc_med","trunk_acc_perc25","trunk_acc_perc75","trunk_jerk_mean","trunk_jerk_rms","trunk_jerk_mad","trunk_jerk_std","trunk_jerk_min","trunk_jerk_max","trunk_jerk_med","trunk_jerk_perc25","trunk_jerk_perc75","upperarm_acc_mean","upperarm_acc_rms","upperarm_acc_mad","upperarm_acc_std","upperarm_acc_min","upperarm_acc_max","upperarm_acc_med","upperarm_acc_perc25","upperarm_acc_perc75","upperarm_jerk_mean","upperarm_jerk_rms","upperarm_jerk_mad","upperarm_jerk_std","upperarm_jerk_min","upperarm_jerk_max","upperarm_jerk_med","upperarm_jerk_perc25","upperarm_jerk_perc75","time_diff"
2021-11-19 22:09:13,41.217,41.5,41.5,1,0,0,48,27,8,"Condition 2.5-5","2.5","5",6029,1.027006605,1.054373953,0.125569576,0.238686643,0.261306568,3.432562248,0.991439893,0.984936702,1.006110098,3.833523329,7.64711872,4.445157012,6.617385285,0.007999761,74.67181765,0.617626334,0.257993802,4.803522416,1.033169465,1.03723918,0.044463099,0.091800713,0.508861702,1.665488165,1.027216727,1.022036442,1.034007658,1.958858036,3.586627152,2.094826965,3.004707515,0.019675524,27.76819759,0.480280983,0.221584954,2.559339428,1.002763705,1.00314777,0.012076234,0.027758409,0.833579754,1.352008429,1.002809766,0.999808,1.005740431,0.779359472,1.304420161,0.750797654,1.046084272,0.00460991,10.33477805,0.274887995,0.149205579,1.050896441,NA
2021-10-30 21:58:25,14.617,15.617,16,4,1,1,49,28,9,"Condition 2.5-5","2.5","5",5974,1.027850421,1.051067191,0.105314142,0.219713069,0.154557427,2.775234875,1.01050331,0.99480482,1.033388889,2.491964742,4.665145182,2.78211305,3.944147022,0.023874911,32.35223698,0.623735562,0.28315427,3.038753321,1.020917306,1.021285849,0.01412283,0.027436588,0.800387893,1.32329429,1.020497807,1.014249811,1.027581612,0.721818917,1.074369684,0.538654413,0.795835225,0.0067858,8.869451891,0.471375024,0.214798561,0.922508323,1.026217359,1.031864554,0.057055765,0.107816211,0.481378456,1.740293326,1.009687138,0.997834428,1.029843406,1.783615432,3.03421398,1.73380103,2.454827768,0.009312343,18.51570585,0.713370207,0.305361536,2.211291089,NA
2021-11-17 21:29:55,29.767,30.367,30.5,4,1,1,50,28,9,"Condition 2.5-10","2.5","10",3492,1.025252108,1.059017187,0.166108556,0.265321837,0.1889925,2.370876835,0.996461496,0.95232898,1.086350789,4.406371283,6.883684939,3.885264787,5.289331196,0.024212428,45.7934047,2.459880138,0.541499991,6.346556275,1.022706236,1.023226833,0.018707312,0.032640627,0.739042958,1.256545235,1.022300614,1.01388497,1.032345916,0.952495797,1.439650248,0.697285789,1.079665921,0.011351606,14.0394914,0.681727657,0.245391383,1.253652256,1.011032824,1.017016637,0.070830915,0.110176882,0.514820407,1.559022026,0.992840796,0.971943966,1.041562665,2.406598975,3.756548513,1.922517646,2.884843504,0.002982417,30.39803084,1.657140971,0.396864765,3.406613193,NA
2021-12-29 17:22:44,4.8,5.2,5.5,4,1,1,51,28,9,"Condition 2.5-15","2.5","15",2314,1.052102165,1.107864377,0.23558102,0.347126181,0.290550761,3.136626329,1.011609006,0.879769251,1.177228992,6.909204703,9.825027483,4.935436825,6.986784677,0.081935822,56.80188924,4.963527001,2.003820976,9.25411511,1.028925472,1.029682023,0.027390739,0.039472947,0.842373541,1.26010211,1.027396199,1.009025346,1.04817548,1.468269258,1.885372468,0.863963322,1.182970733,0.047112898,8.361059042,1.150986213,0.631942638,1.948945471,1.024240819,1.032569042,0.091846291,0.130908276,0.463075124,1.750542945,1.007151151,0.958700944,1.079671897,3.361388426,4.416129787,2.103634423,2.864754488,0.083512885,21.32801969,2.700076411,1.318122039,4.496596885,NA
2022-01-22 23:31:06,44.283,44.5,44.5,3,0,0,52,28,9,"Condition 1.5-15","1.5","15",2498,1.033902193,1.069348284,0.199454239,0.273096803,0.308889578,2.267916334,1.015511158,0.878616083,1.163627113,5.112334579,6.579991527,3.079144692,4.143331845,0.135965996,33.00992002,4.090768712,2.104721961,6.809487027,1.03027346,1.03098214,0.026112973,0.038227688,0.786970891,1.211802312,1.029232015,1.01033268,1.046114986,1.310820228,1.722152114,0.730055175,1.117165188,0.033427457,10.16206678,1.026905344,0.632629709,1.615438338,1.039877115,1.046604891,0.083889934,0.118503191,0.366863373,1.517066129,1.029955973,0.976105464,1.09156021,2.957531938,3.853774857,1.716734452,2.471240827,0.03607849,22.75535928,2.259854098,1.344571277,3.689066,NA
2021-11-08 22:04:11,43.767,44,44,4,1,1,53,29,10,"Condition 2.5-10","2.5","10",3553,1.018814924,1.037221625,0.131875432,0.194564907,0.39444334,1.916111151,1.001254007,0.943908308,1.093838949,4.772752598,6.784704588,3.565148277,4.822820471,0.023459891,39.71926303,3.371967877,1.191808302,6.805350886,1.013642476,1.019482142,0.074200578,0.108977579,0.646045565,1.667305584,1.000381646,0.965723835,1.051412795,2.835173692,3.778554438,1.925200767,2.498203518,0.02439247,13.8000854,2.088070121,0.943067924,3.911912259,1.020365778,1.021102187,0.023835089,0.038778601,0.845388626,1.451795757,1.018696271,1.003658826,1.033208255,1.180374352,1.532101007,0.696005244,0.976892295,0.011135759,11.0451896,0.939525461,0.511888002,1.592928386,NA
2021-11-12 21:53:54,39.9,40.333,40.5,4,1,1,54,29,10,"Condition 1.5-15","1.5","15",2430,1.024704023,1.057290869,0.188410831,0.260525579,0.282528229,2.163381704,1.005186706,0.894214771,1.1577178,5.760215027,7.454775342,3.603302809,4.733161872,0.208703787,31.06293627,4.586176185,2.165122961,7.954211653,1.021263955,1.022046141,0.024139907,0.039986323,0.846119465,1.458057608,1.020605707,1.004806151,1.03626389,1.264376917,1.571300579,0.668791482,0.93311038,0.021078467,8.485032214,1.043917678,0.623516003,1.643084698,1.007743035,1.017211027,0.096197664,0.138492389,0.512751783,1.706522576,0.996869958,0.943895562,1.062077995,3.357713272,4.428191218,2.092010853,2.887571949,0.102153134,19.25131248,2.5089613,1.382871906,4.397219253,NA
2021-11-15 21:49:13,40.2,41.183,41.5,4,1,1,55,29,10,"Condition 2.5-15","2.5","15",3220,1.024911567,1.047986859,0.148067403,0.218740933,0.185199192,2.405376254,1.008802399,0.925694368,1.114856071,4.431592132,6.056672172,3.024799956,4.129111953,0.045599392,38.04057855,3.309611374,1.400141893,6.10062941,1.019127536,1.019494713,0.018596155,0.027363618,0.887682633,1.20915239,1.018688842,1.006023903,1.030663867,1.001596008,1.282475939,0.565567921,0.801092588,0.036902519,6.481167733,0.766256652,0.483687289,1.27106415,1.004766963,1.008951612,0.061979667,0.091811348,0.510377437,1.573678809,0.997895782,0.964484083,1.040804837,2.635452979,3.460293869,1.616154273,2.242673342,0.053282611,19.60950583,2.02668371,1.080681752,3.453230602,0.200000000000003
2021-11-29 21:52:59,40.217,40.5,40.5,3,0,0,56,29,10,"Condition 2.5-5","2.5","5",5888,0.985858735,0.999952474,0.094070497,0.167308874,0.271613768,2.104845887,0.972663463,0.939493708,1.014400708,3.077754736,4.909348054,2.685021149,3.825128691,0.009256558,27.39019797,1.560465309,0.659029573,3.88101204,1.023841058,1.024346125,0.021339146,0.03216593,0.82849458,1.211059193,1.023466891,1.010398766,1.037193322,1.06388358,1.406143239,0.676608626,0.919529316,0.040515423,6.937543694,0.776584595,0.416343786,1.420022575,1.000824151,1.004773011,0.054130844,0.089000937,0.386031856,1.603202833,0.99351814,0.970818727,1.023218877,2.150606942,3.125716222,1.644391931,2.268450084,0.026199264,20.16346504,1.304177276,0.620586448,2.896655661,0.216999999999999
2021-11-19 15:34:59,19.767,20.233,20.5,4,1,1,57,31,12,"Condition 1.5-15","1.5","15",2860,1.031709551,1.070705121,0.186550093,0.286380054,0.25787598,2.410712554,1.001918521,0.924385997,1.130901002,5.07624994,6.907148532,3.432838746,4.684876115,0.05951793,36.30303975,3.78500665,1.741579955,6.829765254,1.024919045,1.025369065,0.019062931,0.030380812,0.83849246,1.193551668,1.024696261,1.013418118,1.036263548,1.072265503,1.482741999,0.677953399,1.024274126,0.031932775,8.887413585,0.77870214,0.447651161,1.306735407,1.009051456,1.01374763,0.064581956,0.097481992,0.577316965,1.595703045,1.002941824,0.971527877,1.048696087,2.466154873,3.126422131,1.44653871,1.921948881,0.005438244,12.4954086,1.965901797,1.079509401,3.353098271,NA
2021-12-16 21:14:22,9.9,10.5,10.5,4,1,1,58,31,12,"Condition 2.5-10","2.5","10",3613,1.035504425,1.076335018,0.165580764,0.29368611,0.223437816,3.344209396,0.995672006,0.952317104,1.074923937,4.668197043,7.669461101,4.069040716,6.085953034,0.018802521,47.60661687,2.493411999,0.943706385,5.620512039,1.02585008,1.026716742,0.027435963,0.042182627,0.758869791,1.246196417,1.02392603,1.00800701,1.042398763,1.297393702,1.670814966,0.786154739,1.052947853,0.020231944,7.330724529,1.03813692,0.536969954,1.742742038,1.030912697,1.044682778,0.096989993,0.169082912,0.227979591,2.209669145,1.001136557,0.971970067,1.060668374,3.205617106,4.695540638,2.342770565,3.431527492,0.02506062,30.87417276,2.150959965,0.983704626,3.987122103,NA
2021-12-21 15:27:43,14.8,15.2,15.5,4,1,1,59,31,12,"Condition 2.5-15","2.5","15",2377,1.054065811,1.116203985,0.232402318,0.36730554,0.246263442,3.109965185,1.001881758,0.885320338,1.130747451,6.819932411,9.958629374,5.206457334,7.258442997,0.106202984,55.02037434,4.469298394,1.766073698,8.847795446,1.026679978,1.027230375,0.0218271,0.033629482,0.838087436,1.235835981,1.026169102,1.012679675,1.040115363,1.462062375,1.881163131,0.869427309,1.183950291,0.056986375,9.020975727,1.147987779,0.632649701,1.930048779,1.041403829,1.05787885,0.124643877,0.186011512,0.405211965,2.020021423,1.007675787,0.964015201,1.09612782,4.29602345,5.85366136,2.914270621,3.976957439,0.049494524,37.00887602,3.078526816,1.554735105,5.960956334,NA
2021-12-14 21:40:09,14.617,15.617,16,4,1,1,60,32,13,"Condition 2.5-5","2.5","5",5799,1.007074095,1.017728847,0.083515278,0.146892801,0.535246436,2.217795844,0.994235098,0.975419455,1.028074812,2.891747855,5.029066387,2.761144733,4.114878301,0.011221487,53.31578857,1.209587632,0.362133599,3.990821905,1.0257889,1.026774816,0.020107827,0.044988922,0.516350055,1.392117462,1.025398437,1.017496857,1.033648541,0.851003612,1.313982661,0.628280393,1.001257307,0.00682438,11.01631728,0.551774409,0.248537847,1.095634858,1.006889682,1.011309781,0.056632886,0.094457292,0.582099052,1.622031422,0.996382894,0.979706887,1.02375605,2.154862005,3.227458585,1.742400671,2.402926244,0.021016605,18.06772654,1.313244481,0.486451324,2.961876172,NA
2022-01-23 15:39:27,9.933,10.333,10.5,4,1,1,61,32,13,"Condition 1.5-15","1.5","15",2365,1.030476126,1.060244831,0.175239898,0.24952832,0.317554022,2.062433806,1.003314621,0.885849109,1.130594433,5.781894831,7.488605814,3.652388611,4.760093907,0.054747847,33.53093111,4.407667424,2.200294599,8.146312376,1.032257524,1.032809506,0.021000753,0.033769271,0.899038936,1.295520654,1.031147652,1.019033017,1.04474314,1.174828589,1.536847518,0.696321008,0.991006316,0.020963944,8.120064595,0.91325753,0.532829797,1.502647113,0.996542557,1.00382024,0.08442411,0.12068208,0.519780581,1.514851706,0.994043701,0.936041981,1.049291976,3.11473052,3.951478354,1.868361812,2.432105496,0.079937444,17.25939837,2.439513009,1.368011749,4.27265933,NA
